//Input. Needs to be first e.g [I] replaced by click or tap,
PlayerWillBeRemoved,Игрок будет исключён из команды по окончании текущих «Спорных территорий».
Epic login,"Вход в учётную запись Epic, проверка разрешений"
FriendScreenErrorTeamInviteMaxInvitesSent,Отправлен максимум приглашений. Подождите и попробуйте снова.
CantJoinTeamFromSameCT,Нельзя присоединяться к команде из вашего последнего боя СТ.
RemovedFromTeam,Вас исключили из команды. Найдите другую и попробуйте снова.
TileNoLongerAccessible,Поле недоступно. Обновите СТ и попробуйте снова.
CTTilesHeld,Имеющиеся титулы
CTPointsProjected,Прогноз
ConfirmCancelRequest,Отменить запрос?
CouchCoop,Диванная совместная игра
TeamTicketUsed,Использован командный билет
PersonalTicketUsed,Использован личный билет
TeamScreenCodeHidden,Командный код скрыт
ERR_ANOTHER_REQUEST_PENDING,Один запрос уже есть
QuickJoinSearchForTeam,Поиск команды для присоединения...
QuickJoinJoiningTeam,Присоединение к команде...
QuickJoinCancel,Отмена...
MidnightMansion,Ночной особняк
CoveredGarden,Оранжерея
MonkeyAce Paragon,Самолёт Судного дня
MonkeyAce Paragon Description,Летящая тёмная тень уничтожает шары заклинаниями.
CreateOrJoinTeamLeaveFirst,Вы уже в команде., чтобы загрузить эти данные
TeamMsgBannerTileLost,Команда «{0}» захватила одно из ваших полей с баннером. Отбейте его!
CTPlayerPopupNoData,"Чтобы загрузить данные, войдите на «Спорные территории»."
HeroesJoanOfArcAdoraPetDragonName,Дракон Жанны Д'Арк
HeroesJoanOfArcAdoraPetDragonShortName,Дракон Жанны Д'Арк
HeroesJoanOfArcAdoraPetDragonDescription,"Не нужно быть святым, чтобы заметить, насколько веселее становится игра, когда вас сопровождает золотой дракон. Только для Адоры Жанны Д'Арк"
TowerPetMonkeyAceDragonflyName,Ручная стрекоза обезьяны-аса
TowerPetMonkeyAceDragonflyShortName,Ручная стрекоза аса
TowerPetMonkeyAceDragonflyDescription,"Проворная стрекоза обезьяны-аса жужжит на взлётно-посадочной полосе, чтобы подготовить её к победному возвращению аса!"
BloonsDDTSkinSpiderName,DDT-паук
BloonsDDTSkinSpiderShortName,DDT-паук
BloonsDDTSkinSpiderDescription,"DDT становится похожим на паука, бегущего по трассе. Вот вы его заметили... и вот игре конец! Коллекционный предмет, временно в наличии."
CoopEmoteAnimationPsighName,Вздох Пси
CoopEmoteAnimationPsighShortName,Вздох
CoopEmoteAnimationPsighDescription,"Пси телепатически передаст тонкое сочетание разочарования, раздражения и покорности. Мы видим вас, игрок № 3."
GameUIProfileBanner17Name,Профильный баннер «Великий мастер-ниндзя»
GameUIProfileBanner17ShortName,Баннер «Великий мастер-ниндзя»
GameUIProfileBanner17Description,Баннер-победитель авторства LordTeddington
GameUIProfileBanner18Name,Профильный баннер «Строительная пена»
GameUIProfileBanner18ShortName,Баннер «Строительная пена»
GameUIProfileBanner18Description,Баннер-победитель авторства DREAD_LEAD
GameUIPowerSkinGlueTrapHoneyTrapName,Пользовательская способность: пчелиная ловушка
GameUIPowerSkinGlueTrapHoneyTrapShortName,Пчелиная ловушка
GameUIPowerSkinGlueTrapHoneyTrapDescription,"Даже шар замедляется, когда его облепляют пчёлы!"
GameUIPowerSkinBananaFarmerBananaCostumeName,Пользовательская способность: банановый костюм бананового фермера
GameUIPowerSkinBananaFarmerBananaCostumeShortName,Костюм бананового фермера
GameUIPowerSkinBananaFarmerBananaCostumeDescription,"Может ли бананов быть слишком много? «Конечно же нет!» — воскликнет банановый фермер. Надевайте банановый костюм, чтобы сбор бананов стал ещё более банановым."
GameUIProfileAvatar63Name,Пользовательский аватар: крик
GameUIProfileAvatar63ShortName,Аватар «Крик»
GameUIProfileAvatar63Description,"Его могла нарисовать только сумасшедшая обезьяна. Коллекционный предмет, временно в наличии!"
GameUIProfileBanner19Name,Профильный баннер «Лоскутное одеяло»
GameUIProfileBanner19ShortName,Баннер «Лоскутное одеяло»
GameUIProfileBanner19Description,Устройтесь поудобнее под лоскутным одеялом с чашкой какао... Или поднимите этот уютный баннер.
GameUIProfileBanner20Name,Профильный баннер «Солнечные лучи»
GameUIProfileBanner20ShortName,Баннер «Солнечные лучи»
GameUIProfileBanner20Description,Покажите своё блистательное стратегическое мышление с помощью этого солнечного баннера.
GameUIProfileBanner21Name,Профильный баннер «Звёздный свет»
GameUIProfileBanner21ShortName,Баннер «Звёздный свет»
GameUIProfileBanner21Description,"Некоторые считают, что звёзды — это далёкие газовые сферы, столько массивные, что их огромная гравитация приводит в действие ядерный синтез глубоко в их ядрах. Мы знаем лишь то, что они красивые и мерцают."
GameUIProfileBanner22Name,Профильный баннер «Коридор с призраками»
GameUIProfileBanner22ShortName,Баннер «Коридор с призраками»
GameUIProfileBanner22Description,"Баннер «Коридор с призраками» придаст вашему профилю ужасающий вид; зловещие царапины и жуткие портреты передадут дух Хэллоуина. Коллекционный предмет, временно в наличии!"
GameUIProfileAvatar64Name,Пользовательский аватар: Обезьяньи мозги
GameUIProfileAvatar64ShortName,Аватар «Обезьяньи мозги»
GameUIProfileAvatar64Description,"Дряхлая фигура, обмотанная изношенными бинтами, тянется за вкусными МОЗГАМИ!!! Коллекционный предмет, временно в наличии."
TeamsBanner7Name,Баннер «Безумие домашних питомцев»
TeamsBanner7ShortName,Баннер «Безумие домашних питомцев»
TeamsBanner7Description,Причудливая вечеринка для домашних животных! Поднимите баннер в честь питомцев Bloons TD 6.
TeamsBanner8Name,Баннер «Спорные территории»
TeamsBanner8ShortName,Баннер «Спорные территории»
TeamsBanner8Description,"Вывесите этот баннер, чтобы продемонстрировать своё стремление к захвату шестиугольных полей. Битва красных против синих никогда не выглядела столь впечатляюще."
TeamsEmblemIcon13Name,Значок «Кунг-фу киви»
TeamsEmblemIcon13ShortName,Значок «Кунг-фу киви»
TeamsEmblemIcon13Description,Ваша любимая нелетающая птица удивит врагов ударом с ноги.
TeamsEmblemIcon14Name,Значок «Всевидящее око»
TeamsEmblemIcon14ShortName,Значок «Всевидящее око»
TeamsEmblemIcon14Description,"Нацепите этот командный значок, и ваши соперники начнут сомневаться в каждом своём шаге."
TeamsEmblemFrame10Name,Рамка «Свиток ниндзя»
TeamsEmblemFrame10ShortName,Рамка «Свиток ниндзя»
TeamsEmblemFrame10Description,"Рамка, показывающая приверженность вашей команды древнему искусству ниндзя."
TeamsEmblemFrame11Name,Рамка познания
TeamsEmblemFrame11ShortName,Рамка познания
TeamsEmblemFrame11Description,Поможет поделиться глубокими знаниями вашей команды о пробивании шаров.
BasePropPirateCrewMonkeyName,Команда пиратов
BasePropPirateCrewMonkeyShortName,Команда пиратов
BasePropPirateCrewMonkeyDescription,"Позовите этих матросов на свою базу на спорной территории, и другие команды развернутся, поджав паруса. (Ячейка острова)"
BasePropTelescopeName,Рефракционный телескоп
BasePropTelescopeShortName,Рефракционный телескоп
BasePropTelescopeDescription,"Созерцайте чудеса вселенной или просто заставьте соперников думать, что пришли к победе с помощью шпионажа. (Ячейка острова)"
BuildingPropCastleName,Укреплённый замок
BuildingPropCastleShortName,Укреплённый замок
BuildingPropCastleDescription,Правьте собственным островом и заставьте другие команды присягнуть на верность этому величественному средневековому центральному элементу вашей базы. (Ячейка основного здания)
WaterPropMiniPirateBoatName,Пиратский плот
WaterPropMiniPirateBoatShortName,Пиратский плот
WaterPropMiniPirateBoatDescription,"Пока другие команды смотрят, как вы захватываете их поля, сообщите им с помощью этого плавсредства, что вы уносите их сокровища. (Водная ячейка)"
FlyingPropMoonRabbitName,Лунный кролик
FlyingPropMoonRabbitShortName,Лунный кролик
FlyingPropMoonRabbitDescription,"Спорные территории подразумевают захват, и очаровательный лунный кролик захватит всеобщее внимание. (Воздушная ячейка)"
Deselect,Снять отметку
CTDailyTitle,Ежедневный бонус
CTDailySubtitle,Сегодняшние билеты игрока
CTDailyDescription,Когда билет игрока используется для захвата поля
CTDailyTrophies,Ежедневные бонусные трофеи
TileRecap,Список полей
PlusCTPoints,+{0} оч. CT
CTRulesInfoSubtitle,"Добро пожаловать на спорные территории! Вместе с товарищами по команде захватывайте поля, чтобы занять первое место в таблице лидеров и получить ценные награды!"
CTRulesInfoSectionOne,"• Билеты захвата расходуются, только если вам удалось захватить поле, и обновляются каждые 24 часа."
CTRulesInfoSectionTwo,"• Неиспользованные билеты захвата отправляются в запас, который другие участники команды могут использовать на следующий день. Командные билеты не влияют на ваш рейтинг в личном зачёте"
CTRulesInfoSectionThree,"• Счёт захваченного поля постепенно уменьшается, пока оно снова не станет нейтральным."
CTRulesInfoSectionFour,"• Очки CT даются за захват поля, а также каждый час, пока вы его удерживаете. Счёт CT влияет на ваш личный и командный рейтинг в таблице лидеров, так что захватывайте поля как можно чаще!"
CTRulesInfoSectionFive,"• Поля с баннерами сложнее захватить, но они дают больше очков СТ."
CTRulesInfoSectionSix,"• Поля с реликвиями дают команде доступ к великим древним знаниям, которые помогут при захвате полей."
CTRulesInfoSectionSeven,"• Прогресс захвата полей сохраняется каждые 20 раундов, и одновременно можно иметь только одно сохранение."
TeamTrophyStoreRulesInfoSubtitle,"Это магазин командных трофеев. Здесь можно выбирать разблокированные реликвии СТ и оплачивать ежедневные силы, реликвии с мероприятий и таланты команды."
TeamTrophyStoreRulesInfoSectionOne,"• Ежедневные силы можно разблокировать ежедневно на мероприятии «Спорные территории», и после оплаты команда может использовать их весь день."
TeamTrophyStoreRulesInfoSectionTwo,"• Реликвии с мероприятий появляются на «Спорных территориях» и после оплаты их можно использовать до окончания мероприятия. Они отличаются от реликвий, разблокируемых на полях с реликвиями."
TeamTrophyStoreRulesInfoSectionThree,"• Захватывайте поля с реликвиями и выбирайте до четырёх желаемых древних знаний, которые будете использовать до окончания мероприятия. Знания можно в любое время сменить."
TeamTrophyStoreRulesInfoSectionFour,"• Особенности команды оплачиваются вскладчину всей командой, и после этого она получает их навсегда. Игроки, покидающие команду, теряют командные особенности."
PlaySocialCaps,СОВМЕСТНАЯ ИГРА
SelectCapturedRelics,Выберите до 4 захваченных реликвий
NextBonusIn,До след. бонуса:
MemberCount,Кол-во участников
Min,Мин.
Back,Назад
Purchase Monkey Money,Купить обезьяно-денег
Player Profile,Профиль игрока
Toggle Info,Переключить сведения
Store Info,Сведения о магазине
Toggle mode,Переключить режим
Toggle jukebox enabled,Переключение аппарата включено
Play / Pause,Играть / пауза
Move up,Вверх
Move down,Вниз
Buy Monkey Knowledge,Купить обезьяньи знания
Search,Поиск
Google Play,Google Play
Remove mode,Удалить режим
Add mode,Добавить режим
Toggle ranked mode,Переключить рейтинговый режим
Info,Сведения
Switch to MonkeyName,Переключиться на определённых обезьян
Rename monkey,Переименовать обезьяну
Switch to Medals,К медалям
Switch to Settings,К настройкам
Refresh,Обновить
First Page,Первая страница
Prev Page,Пред. страница
Next Page,След. страница
Last Page,Последняя страница
Reset,Сброс
+,+
-,–
Show/Hide panel,Показать/скрыть панель
Toggle Loop Track,Вкл./выкл. повтор композиции
Previous Track,Пред. композиция
Next Track,След. композиция
Info mode,Режим сведений
Hero mode,Режим героя
Skin mode,Режим оболочек
Prev mode,Пред. режим
Next mode,След. режим
Disconnect controller,Отключить контроллер
Clear all monkeys,Удалить всех обезьян
Clear all powers,Удалить все силы
Mute,Без звука
Place Second Tower Console,Разместите ещё одну обезьяну с дротиками и нажмите [dpad_up] для игры.
Finished Round One Console,"Легко ведь? Нажмите [dpad_up], чтобы начать следующий раунд."
Speed x1,Скорость х1
Speed x3,Скорость х3
CouchBuildZoneMessage,Стройте обезьяньи башни в допустимом месте
Insta Monkeys,Мгновенные обезьяны
Controller.Title,Управление
Controller.DPadUp,Отправить раунд / быстрая перемотка
Controller.DPadDown,Отправить гоночный раунд
Controller.DPadLeft,Не назначено
Controller.DPadRight,Не назначено
Controller.LeftAnalog,Свободный курсор
Controller.LeftAnalogButton,Быстрое размещение
Controller.RightAnalog,Прокрутка
Controller.RightAnalogButton,Показать/скрыть панель
Controller.Menu,Не назначено
Controller.Start,Пауза
Controller.LeftShoulder,Пред. вкладка
Controller.RightShoulder,След. вкладка
Controller.LeftTrigger,"Точное размещение, горячие клавиши способностей"
Controller.RightTrigger,Гор. клавиши способностей
Controller.NorthButton,Не назначено
Controller.SouthButton,Подтвердить
Controller.EastButton,Отмена
Controller.WestButton,Не назначено
Toggle tab,Переключить вкладку
Refresh data,Обновить данные
Prev tab,Пред. вкладка
Next tab,След. вкладка
Controller.Ready,Готово
Friends,Друзья
MinimumRounds,Минимум раундов
MaximumRounds,Максимум раундов
Max Monkeys,Макс. кол-во обезьян
Toggle add / remove,Переключить добавить/удалить
Toggle select / edit,Переключить выбрать/редактировать
Camo,Камуфляж
Couch Co-op,Совместная локальная
Gift,Подарок
Emote,Эмоция
Set Target,Задать цель
Return to groups,Вернуться к группам
TT_FollowCursor,Следовать за курсором
Toggle Map Dividers,Переключить разделители карты
Send,Отправить
Upgrade,Улучшить
NextUpgrade,След. улучшение
CurrentUpgrade,Текущее улучшение
HeroBoosterLocked,Закрыто
PrimeGamingText,Получите приз от Prime Gaming
GetNow,Получить
,
DarkDungeons,Тёмные пещеры
OneTwoTree,Раз-два-три
BeastHandler,Укротитель
BeastHandlers,Укротители
BeastHandler Description,"Дрессирует опасных земных, водных и воздушных зверей. Несколько укротителей, вместо того чтобы призывать новых зверей, могут усилить имеющихся."
BeastHandler Short Description,Обезьяна поддержки
Piranha,Пиранья
Microraptor,Микрораптор
Gyrfalcon,Гиросокол
Barracuda,Барракуда
Adasaurus,Адазавр
Horned Owl,Филин
Great White,Белая акула
Velociraptor,Велоцираптор
Golden Eagle,Золотой орёл
Orca,Косатка
Tyrannosaurus Rex,Тираннозавр Рекс
Giant Condor,Гигантский кондор
Megalodon,Мегалодон
Giganotosaurus,Гигантозавр
Pouakai,Поукай
Piranha Description,Прикажите маленькой отважной рыбке выскочить из воды и броситься на шары.
Microraptor Description,Управляйте острокогтим динозавриком. В данном обновлении его можно вырастить с помощью нескольких укротителей.
Gyrfalcon Description,"Управляйте благородной хищной птицей, которая хватает и перемещает шары когтями."
Barracuda Description,"Бритвенно-острые зубы барракуды пробивают по нескольку слоёв шаров. Требуется как минимум ещё один укротитель с улучшениями пираньи, максимум — четыре."
Adasaurus Description,"Острые зубы адазавра наносят большой урон на небольшом расстоянии. Требуется как минимум ещё один укротитель зверей с улучшениями микрораптора, максимум — четыре."
Horned Owl Description,"Филин достаточно силён, чтобы хватать и пробивать свинцовые и керамические шары, а также имеет острый взор и способен обнаруживать камуфлированные."
Great White Description,"Белая акула раздавит шары, в том числе и свинцовые, в челюстях и утащит их в воду при необходимости. Требуется как минимум ещё два укротителя с улучшениями барракуды, максимум — четыре."
Velociraptor Description,"Велоцираптор рвёт и жуёт шары с бешеной скоростью. Требуется как минимум ещё два укротителя с улучшениями адазавра, максимум — четыре."
Golden Eagle Description,"Эксперт по захвату большого количества шаров за раз. Золотой орёл столь огромен, что для него требуется как минимум ещё два укротителя с улучшениями филина, максимум — четыре."
Orca Description,"Могучая косатка огромной пастью схватит и утащит в глубины любые шары, кроме самых крупных. Требуется как минимум ещё три укротителя с улучшениями белой акулы, максимум — четыре."
Tyrannosaurus Rex Description,"Огромная челюсть и острые зубы тираннозавра Рекса наносят огромный урон при каждом укусе. Требуется как минимум ещё три укротителя с улучшениями велоцираптора, максимум — четыре. Способность «Топот тираннозавра Рекса»: оглушает шары вплоть до класса ZOMG на большой площади."
Giant Condor Description,"Устрашающий гигантский кондор когтями хватает шары класса MOAB. Требуется как минимум ещё три укротителя с улучшениями золотого орла, максимум — четыре."
Megalodon Description,"Огромная шаропоглощающая акула, для которой требуется как минимум ещё четыре укротителя с улучшениями косатки, максимум — восемь."
Giganotosaurus Description,"Гигантозавр, самый большой и свирепый динозавр из всех, мгновенно и с лёгкостью уничтожит почти любой шар. Требуется как минимум ещё четыре укротителя с улучшениями тираннозавра Рекса, максимум — восемь. Способность оглушает шары вплоть до класса ZOMG всюду и на более долгий срок."
Pouakai Description,"Легендарный Поукай — птица столь большая, что может поднять, унести и уничтожить почти любое количество шаров почти любого размера. Требуется как минимум ещё четыре укротителя с улучшениями гигантского кондора, максимум — восемь."
T Rex Stomp Ability,Топот тираннозавра Рекса
T Rex Stomp Ability Description,Оглушает шары вплоть до класса ZOMG на большой территории.
Giganotosaurus Stomp Ability,Топот гигантозавра
Giganotosaurus Stomp Ability Description,Оглушает шары вплоть до класса ZOMG повсюду.
Move,Движение
NeedsBeastHandlers,Нужен зверь
NeedsWater,Нужна вода
NeedsTrack,Нужна трасса
Buffed,С БАФФОМ
Assisting,Поддержка
Select Point On Track,Выбрать точку на трассе
Select Point In Range,Выбрать точку в радиусе действия
,
Dreadbloon,Жуть-шар
DreadbloonTagLine,Из глубоких тёмных недр...
DreadbloonTagLine2,явился бронированный исполин!
DreadbloonInfoPanelDescription,"\n• Жуть-шар обладает свойствами свинцового и уменьшает весь входящий урон на 1.\n• При достижении каждого черепа у Жуть-шара появляется керамическая броня, а в начале трассы начинают появляться жутькаменные шары.\n• При появлении Жуть-шар невосприимчив к основным башням. У каждого черепа эта невосприимчивость меняется на другой тип башни: военную, магическую, поддержку.\n• Жутькаменные шары и керамическая броня также наделены этой невосприимчивостью.\n• Жутькаменные шары сильно провоцируют: следите, куда нацелены ваши башни!"
DreadbloonPrimaryImmunity,Невосприимчивость к основным башням
DreadbloonMilitaryImmunity,Невосприимчивость к военным башням
DreadbloonMagicImmunity,Невосприимчивость к магии
DreadbloonSupportImmunity,Невосприимчивость к поддержке
Resist,Устойчивость
Immune,Невосприимчивость
SleighCaptainChurchillSkinName,Облик Черчилля на санях
SleighCaptainChurchillSkinDescription,"Уничтожает шары с рождественской радостью, бросая по одной бомбе-подарку за раз."
SleighCaptainChurchillSkinNameFull,Черчилль на санях
GameUIProfileBanner23Name,Профильный баннер «Новогодние поздравления»
GameUIProfileBanner23ShortName,Баннер «Новогодние поздравления»
GameUIProfileBanner23Description,"Морозный баннер как нельзя кстати на зимние праздники! Коллекционный предмет, временно в наличии."
GameUIProfileBanner24Name,Профильный баннер «Глефы-бумеранги»
GameUIProfileBanner24ShortName,Баннер «Глефы-бумеранги»
GameUIProfileBanner24Description,Баннер-победитель авторства ReconScoutTeemo
GameUIProfileBanner25Name,Профильный баннер «Иероглифы»
GameUIProfileBanner25ShortName,Баннер «Иероглифы»
GameUIProfileBanner25Description,Баннер-победитель авторства PvtMagnuS
GameUIProfileAvatar65Name,Пользовательский аватар «Рождественский венок»
GameUIProfileAvatar65ShortName,Аватар «Рождественский венок»
GameUIProfileAvatar65Description,"Рождественский венок принесёт удачу и праздничное настроение. Коллекционный предмет, временно в наличии!"
GameUIProfileAvatar66Name,Пользовательский аватар «Воплощение ярости»
GameUIProfileAvatar66ShortName,Аватар «Воплощение ярости»
GameUIProfileAvatar66Description,"Наконец-то! Сколько ж можно ждать, чтобы попасть в ротацию?! Святые бананы, аватар в честь меня!"
GameUIProfileAvatar67Name,Пользовательский аватар «С Новым годом»
GameUIProfileAvatar67ShortName,Аватар «С Новым годом»
GameUIProfileAvatar67Description,"Этьен так хочет очередной дрон на Рождество, что, глядя на него, всякий возрадуется. Коллекционный предмет, временно в наличии!"
GameUIProfileAvatar68Name,Пользовательский аватар «Абсолютный ноль»
GameUIProfileAvatar68ShortName,Аватар «Абсолютный ноль»
GameUIProfileAvatar68Description,"Если хотите выглядеть круто, лучше этого аватара не найти."
CoopEmoteAnimationSleighbellsName,Анимация снега и бубенцов
CoopEmoteAnimationSleighbellsShortName,Бубенцы
CoopEmoteAnimationSleighbellsDescription,"Полноэкранная зимняя эмоция поможет обрадовать игроков 1, 2 и 4! Коллекционный предмет, временно в наличии."
TowerProjectileBananaFarmPresentsName,Банановая ферма дарит подарки
TowerProjectileBananaFarmPresentsShortName,Подарок с банановой фермы
TowerProjectileBananaFarmPresentsDescription,"Нет ничего лучше банановых ферм, где выращивают подарки! Что в подарках? Бананы конечно! Коллекционный предмет, временно в наличии."
TowerProjectileDartMonkeySnowballsName,Снежки-снаряды обезьяны с дротиками
TowerProjectileDartMonkeySnowballsShortName,Снежки обезьяны с дротиками
TowerProjectileDartMonkeySnowballsDescription,"Неизвестно, как они выросли в джунглях, но опробуйте их и поймёте, почему обезьяны с дротиками всегда побеждают в снежковых битвах. Коллекционный предмет, временно в наличии."
TowerProjectileTackShooterIciclesName,Шпилькомёт с сосульками и снежинками
TowerProjectileTackShooterIciclesShortName,Шпилькомёт с сосульками
TowerProjectileTackShooterIciclesDescription,"Если вам нравится сочетание шпилькомёта и ледяной обезьяны, оно понравится вам ещё больше, когда шпильки станут сосульками, а лезвия — снежинками. Коллекционный предмет, временно в наличии!"
TowerProjectileNinjaMonkeySnowflakesName,Снаряды-снежинки обезьяны-ниндзя
TowerProjectileNinjaMonkeySnowflakesShortName,Снежинки обезьяны-ниндзя
TowerProjectileNinjaMonkeySnowflakesDescription,"Изящная снежинка\nМолниеносно брошенная рукой ниндзя\nРежет симметрично\n\nКоллекционный предмет, временно в наличии."
BuildingPropChristmasTreeName,Новогодняя ёлкобаза
BuildingPropChristmasTreeShortName,Новогодняя ёлкобаза
BuildingPropChristmasTreeDescription,Превратить базу в дерево?! Где ж тогда будут жить обезьяны? А хотя погодите...\nУстройте команде праздник с помощью новогодней ёлкобазы. [Ячейка основного здания]
BasePropCosyBeanbagMonkeyName,Кресло-мешок с обезьяной
BasePropCosyBeanbagMonkeyShortName,Кресло-мешок с обезьяной
BasePropCosyBeanbagMonkeyDescription,"Кресло-мешок, символ расслабления. Отдыхающая обезьяна в комплекте! [Островная ячейка]"
TeamsBanner9Name,Баннер «Изящная снежинка»
TeamsBanner9ShortName,Баннер «Изящная снежинка»
TeamsBanner9Description,"Простота и сложность снежинки — воплощение совершенства, как и ваша команда."
TeamsBanner10Name,Баннер «Жареный банан»
TeamsBanner10ShortName,Баннер «Жареный банан»
TeamsBanner10Description,Команда будет пускать слюни от жареных на костре бананов.
TeamsEmblemFrame12Name,Рамка с шарами
TeamsEmblemFrame12ShortName,Рамка с шарами
TeamsEmblemFrame12Description,Безжалостная рамка заставит всех считать вашу команду врагом.
TeamsEmblemFrame13Name,Военная рамка
TeamsEmblemFrame13ShortName,Военная рамка
TeamsEmblemFrame13Description,Любительская команда — ничто без иерархии и дисциплины.
TeamsEmblemIcon15Name,Значок с короной
TeamsEmblemIcon15ShortName,Значок с короной
TeamsEmblemIcon15Description,Поддержите притязания вашей команды на дротиковый трон.
TeamsEmblemIcon16Name,Значок НЛО
TeamsEmblemIcon16ShortName,Значок НЛО
TeamsEmblemIcon16Description,"Означает, что ваша команда явилась с небес!"
Achievement 146 Name,Стороннее задание
Achievement 146 Description,Выполните задание.
Achievement 147 Name,Оживление
Achievement 147 Description,Наложите на обезьян 75 баффов сразу.
Achievement 148 Name,Тренировка в мировой лиге
Achievement 148 Description,Получите 150 000 оч. опыта укротителя
CompleteQuestMessage,Выполните задание.
QuestUnlocksAtLevelXMessage,Задание открывает<br>{0}-й уровень
QuestComplete,Задание выполнено!
BeastHandlerQuestName,Задание с великим зверем
BeastHandlerQuestReward,Откройте укротителя и прочее!
BeastHandlerQuest1Name,Путь земли
BeastHandlerQuest1Description,Подготовьте смертоносных динозавров в карьере.
BeastHandlerQuest1Victory,Поздравляем! Вы прошли путь земли!
BeastHandlerQuest2Name,Путь воды
BeastHandlerQuest2Description,Разводите свирепую рыбу на Пряных островах.
BeastHandlerQuest2Victory,Поздравляем! Вы прошли путь воды!
BeastHandlerQuest3Name,Путь воздуха
BeastHandlerQuest3Description,Разводите мощных птиц в Трещинах.
BeastHandlerQuest3Victory,Поздравляем! Вы прошли путь воздуха!
DialogBeastHandlerQuest1UI1,"Давным-давно укротители покинули в деревню, дабы найти великих зверей, и их поиск почти окончен!"
DialogBeastHandlerQuest1UI2,"Если поможете им выполнить задание, они вернутся и помогут бить шары."
DialogBeastHandlerQuest1InGame1,"Услышав рассказы о таинственном яйце, укротители приручили своего первого великого зверя."
DialogBeastHandlerQuest1InGame2,Помогите им узнать всё необходимое об этих хищниках!
DialogBeastHandlerQuest2UI1,"Удивительно! Укротители работают с опасными зверями будто с домашними животными, а сообща они могут развивать способности зверей."
DialogBeastHandlerQuest2UI2,"Я не спец в биологии, но комбинации определённо стали мощнее. Укротители получили новое яйцо."
DialogBeastHandlerQuest2UI3,"Интересно, что же они нашли!"
DialogBeastHandlerQuest3UI1,"Непросто дрессировать столь опасных морских зверей, чтобы те сражались с шарами на воде да ещё и искали подводные сокровища, например, третье яйцо."
DialogBeastHandlerQuest3UI2,"Как только поможете укротителям обуздать третьего зверя, они присоединятся к команде."
,
RemoveProviderFromAccount,Удалить провайдера из учётной записи? <br><br><b>На это может уйти до 3 часов.</b>
ProviderRemovedText,Провайдер удалён.<br><br>Страница скоро закроется.
AdditionalAccountLinks,Доп. привязка уч. записи
LoginWithAmazon,Войти через Amazon
LinkingCodeButton,Получить код привязки
LinkingCodeMessage,Откройте игру на другом устройстве и введите этот код по запросу. Код действует 10 минут.
Rate Expires In,Рейтинг действителен ещё
Rate,Рейтинг
CoopGameSyncFailed,Игровые настройки не синхронизированы. Начните новую игру.
iCloudTitle,iCloud
iCloudDisabled,iCloud отключён
iCloudEnabled,iCloud включён
,
Gamercard,Карта игрока
ControllerDisconnected,Контроллер отключён. Подключите его и попробуйте снова.
PlayerStatsBossesPopped,Пробито боссов
PlayerStatsDamageDoneToBosses,Нанесено урона боссам
DarkDungeons,Тёмные пещеры
MiddleOfTheRoad,Середина дороги
Achievement 146 Name,Стороннее задание
Achievement 146 Description,Выполните задание.
Achievement 148 Name,Тренировка в мировой лиге
Achievement 148 Description,Получите 150 000 оч. опыта укротителя
KaijuPatFustySkinName,Облик Кайдзю Пэта
KaijuPatFustySkinNameFull,Кайдзю Пэт
KaijuPatFustySkinDescription,"Странный, но жутко добрый зверь."
HeroesStrikerJonesBikerBonesPlacementHellriftName,Размещение и улучшение врат ада Байкера Кости
HeroesStrikerJonesBikerBonesPlacementHellriftShortName,Врата ада Байкера Кости
HeroesStrikerJonesBikerBonesPlacementHellriftDescription,"Воспользуйтесь эффектом врат ада и наблюдайте, как Байкер Кость мчится в бой на железном коне, выжигая всё больше вокруг с каждым улучшением. Только для Байкера Кости."
TowerPetSniperMonkeyChameleonName,Питомец-хамелеон обезьяны-снайпера
TowerPetSniperMonkeyChameleonShortName,Снайперский хамелеон
TowerPetSniperMonkeyChameleonDescription,"Сидит в засаде, идеально замаскировавшись среди листвы. Муха пролетает мимо, и БАМ! Язык выстреливает и схватывает её на лету. Нет, это не обезьяна-снайпер, это ручной хамелеон обезьяны-снайпера!"
GameUIProfileAvatar69Name,Пользовательский аватар: Шарнарий
GameUIProfileAvatar69ShortName,Аватар Шарнария
GameUIProfileAvatar69Description,Шарнарий Надуватель поднимается из болотной пучины.
GameUIProfileAvatar70Name,Пользовательский аватар: любознательная Патч
GameUIProfileAvatar70ShortName,Любознательная Патч
GameUIProfileAvatar70Description,"Хотя Патч всегда следит за новостями и наукой обезьяньего мира, она не прочь иногда почитать хорошую книгу."
GameUIProfileAvatar71Name,Пользовательский аватар: простая обезьянка
GameUIProfileAvatar71ShortName,Аватар простой обезьянки
GameUIProfileAvatar71Description,Вы только посмотрите в эти глаза! Чего вообще надо этим шарам? Это же просто обезьянка.
GameUIProfileAvatar72Name,Пользовательский аватар: счастливый банановый фермер
GameUIProfileAvatar72ShortName,Аватар счастливого бананового фермера
GameUIProfileAvatar72Description,"Что банановому фермеру нравится больше, чем банановый костюм? Плавать в бассейне с бананами среди ящиков, полных бананов, будучи в банановом костюме."
GameUIProfileBanner26Name,Профильный баннер «Клеешторм»
GameUIProfileBanner26ShortName,Баннер «Клеешторм»
GameUIProfileBanner26Description,"Если клеевой шторм перекроет солнце, установите в тени этот баннер."
