//Input. Needs to be first e.g [I] replaced by click or tap,
Shared,Shared
DeleteThisSave,Delete this save?
DeleteThisChallenge,Delete this challenge permanently?
ShareAgainIn,Share Again In:
ShareAgainExplanation,Share again when the timer counts down. You must beat the challenge in order to share it.
MySavedGames,My Saved Games
ConfirmShare,Confirm sharing? It will appear on the Content Browser within a few minutes.
Custom,Custom
ChallengeSearch,Search/Challenge Code...
IncludeOldVersions,Include Old Versions
Achievement 107 Name,Ready Player One?
Achievement 107 Description,Host and win 10 Co-op games
Achievement 108 Name,Crash of the Titans
Achievement 108 Description,Strip the fortifications from Fortified DDTs 3000 times
Achievement 109 Name,A La Code
Achievement 109 Description,Submit a Challenge to the Content Browser
Achievement 110 Name,Regifted
Achievement 110 Description,"Pop 1,000,000 Bloons with Dartling Gunners"
Achievement 111 Name,Coupon Crazy
Achievement 111 Description,Spend at least 50 Trophies in the Trophy Store
Achievement 112 Name,Instant Gratification
Achievement 112 Description,"Use a Tier 5 Insta Monkey. NOTE: even after being used, Instas still count toward your collection!"
Achievement 113 Name,Insta Century
Achievement 113 Description,"Use 100 Insta Monkeys. NOTE: even after being used, Instas still count toward your collection!"
Achievement 114 Name,Limited Run
Achievement 114 Description,Purchase at least 1 new Limited Time item in the Trophy Store
Achievement 115 Name,Tools to Darwin
Achievement 115 Description,"Upgrade towers 20,000 times"
Achievement 116 Name,Stubborn Strategy
Achievement 116 Description,"Just because a thing can be done, does not mean that it should be done"
ChallengeBrowserDescription,"Play, create and rate community content!"
VerifiedUser,Verified User
TrophyBadgesEmpty,Win games to earn medals!
,
// External cleaning app (not in binary),
cleaner.oops.title,Oops!
cleaner.oops.message,Please select a valid option...
cleaner.warning.title,Are you sure?
cleaner.warning.message,WARNING: Can't be undone!
cleaner.title,{0} Cleaner
cleaner.Message,Please select an option:
cleaner.RadioButton_CleanAll,Clean all
cleaner.RadioButton_Keep,Keep settings and progress
cleaner.RadioButton_CleanSelective,Selective clean
cleaner.CheckBox_Preferences,Preferences
cleaner.CheckBox_Progress,Progress
cleaner.Button_Run,Continue
cleaner.Button_Exit,Exit
cleaner.allDone,All done!
// External cleaning lines complete,
,
ChallengeBrowserError,There was an error loading the Content Browser
OverwriteChallengeBrowserText,Your oldest save will be overwritten. Are you sure?
OverwriteChallengeBrowserHeader,Overwrite save?
GameUIMusicTrackMusicJingleBloonsName,Jukebox: Jingle Bloons
GameUIMusicTrackMusicJingleBloonsShortName,Jingle Bloons
GameUIMusicTrackMusicJingleBloonsDescription,Celebrate the holidays with this awesome new original Bloons track. Jingle all the way!\nEnable music via the Jukebox in Main Menu Settings
Favorite,Favorite
FasterRegen,Regen Rate Increased
SlowerRegen,Regen Rate Decreased
NewTower,New Tower
MapUnlockTutorHeader,Unlocking Maps
MapUnlockTutorBody,Win a map for the first time in any category to unlock one map in the next category.\n\n•Beginner unlocks Intermediate\n•Intermediate unlocks Advanced\n•Advanced unlocks Expert
HideCompleted,Hide Completed
Ravine,Ravine
GameUIProfileAvatar31Name,Custom Avatar - Kabuki Ninja
GameUIProfileAvatar31ShortName,Kabuki Ninja Avatar
GameUIProfileAvatar31Description,Ninja Monkey has the best kumadori makeup
GameUIProfileAvatar32Name,Custom Avatar - Heli Pilot
GameUIProfileAvatar32ShortName,Heli Pilot Avatar
GameUIProfileAvatar32Description,To the skies! This Heli Pilot avatar combines cuteness with effectiveness
BloonsAllBloonsTruckerHatsName,Trucker Hats
BloonsAllBloonsTruckerHatsShortName,Trucker Hats
BloonsAllBloonsTruckerHatsDescription,These Bloons are in it for the long haul! Keep truckin' pardner!
BloonsAllBloonsPopsPowName,Pow Pop FX
BloonsAllBloonsPopsPowShortName,Pow Pop FX
BloonsAllBloonsPopsPowDescription,Pow! Bam! Pop! Slay more Bloons with this awesome Pow pop animation
BloonsBFBSkinLanternName,Lantern BFB
BloonsBFBSkinLanternShortName,Lantern BFB
BloonsBFBSkinLanternDescription,"Bring luck, prosperity, and light to the battlefield with this awesome BFB skin"
TowerProjectileSpikeFactoryPineapplesName,Spike Factory Pineapples
TowerProjectileSpikeFactoryPineapplesShortName,Spike Factory Pineapples
TowerProjectileSpikeFactoryPineapplesDescription,What's spikier than a spike ball? Well a pineapple of course! Poppin' good times. Spiked Balls upgrade only.
GameUIMusicTrackMusicBMCStreetPartyName,Jukebox: BMC Street Party
GameUIMusicTrackMusicBMCStreetPartyShortName,BMC Street Party
GameUIMusicTrackMusicBMCStreetPartyDescription,"It's baaaaack! By popular demand, Street Party from Bloons Monkey City!"
FirstTimeContinue,"Oh no! The Bloons got through! You can Continue this first time for Free, but after that it'll cost Monkey Money"
Follow,Follow
Unfollow,Unfollow
Following,Following
Primary Knowledge,Primary Knowledge
Military Knowledge,Military Knowledge
Magic Knowledge,Magic Knowledge
Support Knowledge,Support Knowledge
Heroes Knowledge,Heroes Knowledge
Powers Knowledge,Powers Knowledge
Block followers,Block followers
Unblock followers,Unblock followers
Followers,Followers
Submitted Challenges,Submitted Challenges
TurnOnNotificationsCreator,Turn on notifications for this creator?
TurnOffNotificationsCreator,Turn off notifications for this creator?
TargetingOptionFirstTimePopup,Changing targeting options can sometimes help with tough rounds!
et_challengefreeplaytitle,Challenge Free Play!
et_challengefreeplaydescription,This is free play mode for Challenges. You can continue to play but you will not receive XP or any rewards.
GameServicesBlockedText,"Something is blocking access to our game services. Gameplay may be impacted, disable the blocking service to avoid unexpected issues. For more info: https://ninja.kiwi/btd6_network"
DoubleCashDisabled,Double Cash Disabled
UnableToAccessDomain,"Unable to access {0}, disable any blocking service and try again"
Custom Rounds,Custom Rounds
Warning,Warning
Player Completion Rate,Player Completion Rate
Win Rate,Win Rate
HeroesBenjaminPlacementMatrixName,Benjamin Matrix Place & Upgrade
HeroesBenjaminPlacementMatrixShortName,Benjamin Matrix
HeroesBenjaminPlacementMatrixDescription,"Woah, now I know kung fu! Original Benjamin only"
HeroesObynPetBunnyName,Obyn Bunny Pet
HeroesObynPetBunnyShortName,Obyn Bunny Pet
HeroesObynPetBunnyDescription,This cute little bunny is one of Obyn's best friends. Original Obyn only. Limited Time Collector's Item!
TowerProjectileDartlingEasterEggsName,Dartling Easter Egg Pellets
TowerProjectileDartlingEasterEggsShortName,Dartling Easter Eggs
TowerProjectileDartlingEasterEggsDescription,Load up with chocolatey goodness and fire away! Buckshot and Rocket upgrades only. Limited Time Collector's Item!
TowerPetNinjaMonkeyKiwiName,Ninja Monkey Kiwi Pet
TowerPetNinjaMonkeyKiwiShortName,Ninja Kiwi Pet
TowerPetNinjaMonkeyKiwiDescription,"The plucky, flightless Kiwi bird, the most noble sidekick to the Ninja Monkey"
BloonsMOABSkinChocolateName,Chocolate Egg MOAB
BloonsMOABSkinChocolateShortName,Chocolate MOAB
BloonsMOABSkinChocolateDescription,"It may be covered in chocolate, but this MOAB still has 4 ceramics inside it! Limited Time Collector's Item!"
BloonsBFBSkinChocolateName,Chocolate Egg BFB
BloonsBFBSkinChocolateShortName,Chocolate BFB
BloonsBFBSkinChocolateDescription,Bonus points if your Chocolate BFB has Chocolate MOABs inside it. Limited Time Collector's Item!
BloonsAllBloonsBunnyEarsName,Bunny Ear Bloons
BloonsAllBloonsBunnyEarsShortName,Bunny Ear Bloons
BloonsAllBloonsBunnyEarsDescription,Bloons are cuter with bunny ears on them! Limited Time Collector's Item!
BloonsAllBloonsPopsFlowersName,Flowers Pop FX
BloonsAllBloonsPopsFlowersShortName,Flowers Pop FX
BloonsAllBloonsPopsFlowersDescription,Every pop is an explosion of color with the Flowers pop fx
CoopEmoteAnimationPixelMonkeyDanceName,Dancing Monkey Emote
CoopEmoteAnimationPixelMonkeyDanceShortName,Dancing Monkey
CoopEmoteAnimationPixelMonkeyDanceDescription,Dance for me dance for me dance for me oh oh oh...
CoopEmoteAnimationFlowerBloomName,Blooming Flowers Emote
CoopEmoteAnimationFlowerBloomShortName,Blooming Flowers
CoopEmoteAnimationFlowerBloomDescription,"Spring has sprung, the birds are singing, the bees are buzzing and the flowers are blooming!"
GameUIProfileAvatar33Name,Custom Avatar - Obyn's Eggs
GameUIProfileAvatar33ShortName,Obyn's Eggs Avatar
GameUIProfileAvatar33Description,Protect these precious eggs with Obyn. Limited Time Collector's Item!
GameUIProfileAvatar34Name,Custom Avatar - Tack Monkey
GameUIProfileAvatar34ShortName,Tack Monkey Avatar
GameUIProfileAvatar34Description,Avatar winner by mutamarkl
GameUIProfileAvatar35Name,Custom Avatar - Powerful Sentai
GameUIProfileAvatar35ShortName,Powerful Sentai Avatar
GameUIProfileAvatar35Description,Avatar winner by Kuzuyku
GameUIProfileAvatar36Name,Custom Avatar - Intense Wizard
GameUIProfileAvatar36ShortName,Intense Wizard Avatar
GameUIProfileAvatar36Description,Avatar winner by _Concilliabule_
Balance,Balance
Blons,Blons
Latest Save,Latest Save
Sauda,Sauda
Sauda Short Description,Swordmaster
Sauda Description,"With a calm fury, Sauda can carve Bloons up with her twin razor-sharp swords."
Sauda Level 1 Description,Slashes with both swords at nearby Bloons. Can pop Camo.
Sauda Level 2 Description,Pops more Bloons per attack.
Sauda Level 3 Description,Leaping Sword Attack: Sauda's dramatic Lead popping leap attack slams down on her targeted Bloons.
Sauda Level 4 Description,Sauda's swords slice through 2 layers of Bloons.
Sauda Level 5 Description,Sauda attacks faster.
Sauda Level 6 Description,Increased attack range and popping power.
Sauda Level 7 Description,"Sauda preys on the Bloons' weakness, doing extra damage if they are stunned, and she can now pop frozen Bloons."
Sauda Level 8 Description,Sauda attacks even faster.
Sauda Level 9 Description,"Bloon Bleed: Sauda pops through 3 layers of Bloon with each strike, and causes a slow damage over time effect. "
Sauda Level 10 Description,"Sword Charge: Sauda slides along the whole track, devastating Bloons as she goes."
Sauda Level 11 Description,"Sauda inflicts extra damage to any Bloon slowed, immobilized, or taking damage over time from other monkeys."
Sauda Level 12 Description,Leaping Sword Attack increases greatly in power.
Sauda Level 13 Description,Enchanted blades do more damage and allow Sauda to damage all Bloons.
Sauda Level 14 Description,Sauda attacks even faster.
Sauda Level 15 Description,"Increased attack range and popping power, and Leaping Sword Attack deals more damage."
Sauda Level 16 Description,Sword Charge greatly increased damage.
Sauda Level 17 Description,Sauda's sword attacks slice through many Bloon layers at once.
Sauda Level 18 Description,Sauda's swords attack with a blur of speed.
Sauda Level 19 Description,"Enchanted Blades do extra damage to Regrow, Fortified, and Camo Bloons."
Sauda Level 20 Description,More powerful Sword Charge sweeps all track paths three times! Leaping Sword power greatly increased.
SushiBentoBenjaminSkinName,Sushi Bento Skin
SushiBentoBenjaminSkinDescription,"Order up, sushi's on the menu!"
Leaping Sword Attack Ability,Leaping Sword Attack
Leaping Sword Attack Ability Description,Sauda's dramatic Lead popping leap attack slams down on her targeted Bloons.
Sword Charge Ability,Sword Charge
Sword Charge Ability Description,"Sauda slides along the whole track, devastating Bloons as she goes."
Playing,Playing {0}
Solo,Solo
Custom Challenge,Custom Challenge
Browsing,Browsing {0}
Menues,Menus
Challenges,Challenges
GoldenBloonsPopped,Golden Bloons Popped
ChallengeStats,Challenge Stats
Attempts,Attempts
Wins,Wins
Fails,Fails
Unique Players,Unique Players
Victorious Players,Victorious Players
FirstWinner,First Winner
MostRecentWinner,Most Recent Winner
DiskFullMessage,"Disk full, please free up some space and try again"
RacePassRemaining,Races Remaining:
RacePassHeader,Race Pass
RacePassDescription,"Gets you unlimited race attempts per weekly race!\nNo timer, no Monkey Money, just race!"
4RacesPass,4 Races Pass
12RacesPass,12 Races Pass
ft_goldentitle,Golden Bloons
ft_goldendescription,"Pop the Golden Bloon to earn extra Monkey Money! It's tricky to pop, but you won't lose any lives if it escapes.\nThe Golden Bloon appears multiple times each game, and it evolves with each appearance!\nGood luck!"
TapToUnlock,[I] to Unlock
btd6_4racespass Description,Race as much as you like for 4 races!
btd6_4racespass,4 Races Pass
btd6_12racespass Description,Race as much as you like for 12 races!
btd6_12racespass,12 Races Pass
GetHeroBooster,Get Hero Booster
IntermediateUnlockText,Beat a Beginner map for the first time to unlock an Intermediate map
AdvancedUnlockText,Beat an Intermediate map for the first time to unlock an Advanced map
ExpertUnlockText,Beat an Advanced map for the first time to unlock an Expert map
HeroesSaudaPetCraneName,Sauda Crane Pet
HeroesSaudaPetCraneShortName,Sauda Crane Pet
HeroesSaudaPetCraneDescription,"Wax on, wax off. Study Crane technique with Sauda's graceful new side-kick! Original Sauda only"
HeroesPatFustyPlacementSuperjumpName,Pat Super Jump Place & Upgrade
HeroesPatFustyPlacementSuperjumpShortName,Pat Super Jump
HeroesPatFustyPlacementSuperjumpDescription,Pat is so excited to hug those MOABs that he Super Jumps into action and with each upgrade! Original Pat Fusty only
TowerPetBananaFarmChickenName,Banana Farm Chicken
TowerPetBananaFarmChickenShortName,Farm Chicken
TowerPetBananaFarmChickenDescription,No farm is complete without a chicken. Why a chicken? Because it's a chicken!!! Bwaaak!!!
TowerPropMonkeyVillageBrazilFlagName,Monkey Village Brazil Flag
TowerPropMonkeyVillageBrazilFlagShortName,Village Brazil Flag
TowerPropMonkeyVillageBrazilFlagDescription,GOOOOOOOOOAL! Show your support for all things Brazil with this Monkey Village flag. Shows for all upgrades
TowerPropMonkeyVillageUSAFlagName,Monkey Village USA Flag
TowerPropMonkeyVillageUSAFlagShortName,Village USA Flag
TowerPropMonkeyVillageUSAFlagDescription,USA! USA! Fly the stars and stripes proudly above your Monkey Village. Shows for all upgrades
BloonsAllBloonsPopsPewpewName,Pew pew Pop FX
BloonsAllBloonsPopsPewpewShortName,Pew pew Pop FX
BloonsAllBloonsPopsPewpewDescription,"Search your feelings - you must buy this now, and May the 4th be with you! Extremely Limited Time Collector's Item!"
BloonsMOABSkinBtd4RetroName,BTD4 Retro MOAB
BloonsMOABSkinBtd4RetroShortName,Retro MOAB
BloonsMOABSkinBtd4RetroDescription,Ah nostalgia. Put on those rose-tinted glasses and check out an earlier model MOAB
BloonsBFBSkinBtd4RetroName,BTD4 Retro BFB
BloonsBFBSkinBtd4RetroShortName,Retro BFB
BloonsBFBSkinBtd4RetroDescription,"No school like the old school, back when this was the biggest thing in the skies!"
CoopEmoteAnimationTrophyName,Trophy Winner Emote
CoopEmoteAnimationTrophyShortName,Trophy Winner
CoopEmoteAnimationTrophyDescription,"Open up the champagne, pop! Celebrate your victory with this sparkly gold Trophy!"
CoopEmoteAnimationPlayerNumbersName,Player Numbers Emote
CoopEmoteAnimationPlayerNumbersShortName,Player Numbers
CoopEmoteAnimationPlayerNumbersDescription,Communicate with other players more easily with these handy player number emotes. Please take it easy on Player 3.
GameUIProfileAvatar37Name,Custom Avatar - Sharp Sauda
GameUIProfileAvatar37ShortName,Sharp Sauda Avatar
GameUIProfileAvatar37Description,"Silence, skill, precision. This awesome Sauda avatar defines you as a player!"
GameUIProfileAvatar38Name,Custom Avatar - Penguin Friend
GameUIProfileAvatar38ShortName,Penguin Friend Avatar
GameUIProfileAvatar38Description,Avatar winner by ReconScoutTeemo
GameUIProfileAvatar39Name,Custom Avatar - Gloo Gunner
GameUIProfileAvatar39ShortName,Gloo Gunner Avatar
GameUIProfileAvatar39Description,Avatar winner by Cyliia
GameUIPowerSkinLavaLakeName,Custom Power - Portable Lava Lake
GameUIPowerSkinLavaLakeShortName,Portable Lava Lake
GameUIPowerSkinLavaLakeDescription,It's getting hot in here! Boil your cares away in this hunka pool-a burnin' lava!
Resort,Resort
ETnEtienneSkinName,ETn
ETnEtienneSkinDescription,Take me to your leader.
VeteranXP,Veteran XP
GameUIMusicTrackMusicSailsAgain,Sails Again
Leaderboards,Leaderboards
Global,Global
League,League
Race,Race
Mini-race,Mini-race
NoRaceDataYet,Complete a race to join a mini-race!
Kick,Kick
MakePublic,Make Public
VeteranLevelsHeader,Veteran Levels
VeteranLevelsDescription,"Congratulations, you've reached the level cap! From now on, you'll start earning Veteran XP and reaching Veteran Levels. These levels take longer than normal and show your immense dedication to Bloon popping!"
LevelCapIncreasedHeader,Level Cap Increased!
LevelCapIncreasedDescription,"The level cap has been increased! You'll now continue to earn normal levels until you once again reach the level cap. Don't worry though, your Veteran XP and Levels are right where you left them and you'll start earning Veteran XP again once you reach the new level cap."
Rejoin,Rejoin
GameHasEnded,Game has ended
SlowInternet,No or slow internet connection
ErrorRejoining,An error occurred while rejoining
RewardsTopPlacing,Top {0}
LostConnectionRejoin,Connection lost. Rejoin your co-op game?
Rejoining,Rejoining...
PlayerPositionClosed,Player position closed
YouFinished,You Finished:
BestTime,Best Time:
Claim,Claim
PlayerRejoinedGame,has rejoined the game
PlayerKickedFromGame,{0} has been removed from the game
ConfirmKickPlayer,Are you sure you want to remove {0}?
Remove,Remove
MiniRacesFirstTimeTitle,Mini-races!
MiniRacesFirstTimeDescription,"After completing a Race, you'll be placed into a Mini-race leaderboard as well as the main Race leaderboard. Compete against other players in your Mini-race for even more prizes when the Race ends!"
SharingCoop,Join my coop game on Bloons TD 6!
SharingChallenge,Can you beat this Bloons TD 6 challenge?
btd6_racespass,{0} Races Pass
btd6_racepass,1 Race Pass
OdysseyCrewConfirmed,Crew Confirmed
OdysseyCrewModified,Crew Modified
Odysseys,Odysseys
InviteReceivedTitle,Invite Received
ChallengeInviteReceivedDescription,You've been invited to try challenge code: {0}
CoopInviteReceivedDescription,You've been invited to join co-op game: {0}
Join,Join
AccountPermissionRestriction,This Xbox account does not have permission to play multiplayer games
AccountCommunityPermissionRestriction,This Xbox account does not have permission to view or create community content
dont have bloons,Don't have Bloons TD 6? Download now!
launch game,launch game
copy code,Click here to copy code
game already opened,Game already open?
Psi,Psi
Psi Short Description,Psionic Monkey
Psi Description,"A gifted monkey child, Psi uses only the power of the mind to destroy Bloons from the inside out."
Psi Level 1 Description,"Over any range or obstacle, Psi sets up deadly vibrations that completely destroy one Bloon at a time. Can target Camo."
Psi Level 2 Description,Attacks slightly faster.
Psi Level 3 Description,Psychic Blast: Psi unleashes a wave of power that stuns nearby Bloons for a long time.
Psi Level 4 Description,Psi's attack can hit another Bloon if very close to the targeted Bloon.
Psi Level 5 Description,The psionic vibrations destroy Bloons faster than normal.
Psi Level 6 Description,Psi's powerful mind can penetrate through Lead Bloons.
Psi Level 7 Description,Psychic Blast pulses twice. Psi can now destroy Ceramic Bloons.
Psi Level 8 Description,Destructive Resonance causes Bloons destroyed by Psi's main attack to damage other Bloons nearby.
Psi Level 9 Description,Split the Mind. Psi can now target two different Bloons at once.
Psi Level 10 Description,Psionic Scream: Psi unleashes a silent scream that throws the Bloons into utter chaos.
Psi Level 11 Description,The psionic vibrations destroy Bloons even faster.
Psi Level 12 Description,Psychic Blast pulses three times.
Psi Level 13 Description,Not even Purple Bloons can resist the power of Psi's mind attacks.
Psi Level 14 Description,Psi's immense psychic power allows targeting and destruction of MOABs.
Psi Level 15 Description,Destructive Resonance is more destructive.
Psi Level 16 Description,The psionic vibrations destroy Bloons very fast. Psi can now target BFBs.
Psi Level 17 Description,Split the Mind. Psi can now target three different Bloons at once.
Psi Level 18 Description,Psi's attacks affect Bloons within a larger radius of the target Bloon.
Psi Level 19 Description,Destructive Resonance is much much more destructive.
Psi Level 20 Description,Psionic Scream holds and damages all Bloons on screen. Psi can now target DDTs and ZOMGs.
Sanctuary,Sanctuary
ft_monkeyteamstitle,Monkey Teams
ft_monkeyteamsdescription,Earn bonus Monkey Money! Pick any Hero and use only the chosen Monkeys to beat this map and gain bonus Monkey Money! Higher difficulties reward more Monkey Money.
ModderWarningPopup,Modified game client detected. Some game modes will not be available.
ModdedClient,Modded Client
Achievement 117 Name,Achievement of Achievements
Achievement 117 Description,Collect 35 achievements
Achievement 118 Name,"Hook, Line, and Sinker"
Achievement 118 Description,"Rope in 3,000 MOAB-Class Bloons using the MOAB Takedown ability"
Achievement 119 Name,Moving House
Achievement 119 Description,"Redeploy 1,000 monkey towers using the Support Chinook"
Achievement 120 Name,Social Butterfly
Achievement 120 Description,Use emotes 100 times in co-op games
Achievement 121 Name,So Shiny!
Achievement 121 Description,Pop 20 Golden Bloons
Achievement 122 Name,Glittering Gold
Achievement 122 Description,Pop 100 Golden Bloons
Achievement 123 Name,Glorious Gold
Achievement 123 Description,Pop 500 Golden Bloons
Achievement 124 Name,Magical Gold
Achievement 124 Description,Pop 50 Golden Bloons in Magic Monkeys only mode
Achievement 125 Name,Team Player
Achievement 125 Description,Win 25 times with Monkey Teams
Achievement 126 Name,Team Captain
Achievement 126 Description,Win 50 times with Monkey Teams
Achievement 127 Name,Ultimate Team-up
Achievement 127 Description,Win 100 times with Monkey Teams
HeroesEtiennePetRoombaName,Etienne Roomba Pet
HeroesEtiennePetRoombaShortName,Etienne Roomba Pet
HeroesEtiennePetRoombaDescription,We're not really sure if it's the Roomba or the cat Etienne likes better. It's a package deal. Original Etienne only
HeroesEziliPlacementGlyphName,Ezili Glyph Materialization Place & Upgrade
HeroesEziliPlacementGlyphShortName,Ezili Glyph
HeroesEziliPlacementGlyphDescription,"Beam me up, Ezili! Original Ezili only"
TowerPropMonkeyVillageNZFlagName,Monkey Village New Zealand Flag
TowerPropMonkeyVillageNZFlagShortName,Village NZ Flag
TowerPropMonkeyVillageNZFlagDescription,Let the Sun God defend our free land AND our Monkey Villages from the Bloons! Shows for all upgrades
TowerPropMonkeyVillageScotlandFlagName,Monkey Village Scotland Flag
TowerPropMonkeyVillageScotlandFlagShortName,Village Scotland Flag
TowerPropMonkeyVillageScotlandFlagDescription,Rise up and declare your Freeeeeedom with this Monkey Village flag. Shows for all upgrades
TowerPropMonkeyVillageBananaFlagName,Monkey Village Banana Flag
TowerPropMonkeyVillageBananaFlagShortName,Village Banana Flag
TowerPropMonkeyVillageBananaFlagDescription,Go Bananas with every Monkey's favorite fruit proudly displayed on your Monkey Village. Shows for all upgrades
TowerEffectAllMonkeysPlacementUpgradesFireworksName,Fireworks Placement and Upgrade Effects
TowerEffectAllMonkeysPlacementUpgradesFireworksShortName,Fireworks Upgrade FX
TowerEffectAllMonkeysPlacementUpgradesFireworksDescription,Celebrate every new Monkey and upgrade with this awesome fireworks display! Limited Time Collector's Item!
TowerProjectileWizardMonkeyFireworksName,Wizard Fireworks
TowerProjectileWizardMonkeyFireworksShortName,Wizard Fireworks
TowerProjectileWizardMonkeyFireworksDescription,Channel your inner Gandalf and give your Wizard Monkeys these cool fireworks! Limited Time Collector's Item!
BloonsAllBloonsBeardsName,Beard Bloons
BloonsAllBloonsBeardsShortName,Beard Bloons
BloonsAllBloonsBeardsDescription,"Known colloquially as the Art Director Beard, this stylish facial fuzz is not to be missed"
BloonsAllMOABSepiaName,Old Timey MOAB-class Bloons
BloonsAllMOABSepiaShortName,Old Timey MOABs
BloonsAllMOABSepiaDescription,"Do not adjust your sets, these MOABs are kicking it old school"
CoopEmoteAnimationTumbleweedName,Tumbleweed Animation
CoopEmoteAnimationTumbleweedShortName,Tumbleweed
CoopEmoteAnimationTumbleweedDescription,Pair this with the Crickets sound effect for maximum impact!
CoopEmoteIconSkullAndCrossbonesName,Skull and Crossbones Emote
CoopEmoteIconSkullAndCrossbonesShortName,Skull and Crossbones
CoopEmoteIconSkullAndCrossbonesDescription,Warn of impending danger or just your love of all things osseus with this chilling emote
CoopEmoteTextActivateName,Activate! Emote
CoopEmoteTextActivateWord,Activate!
CoopEmoteTextActivateShortName,Activate!
CoopEmoteTextActivateDescription,Trigger the reverse machine on Workshop! Fire the MOAB takedown! Unleash the Tech Terror! Get your message across now
GameUIProfileAvatar40Name,Custom Avatar - Harlegwen PFP
GameUIProfileAvatar40ShortName,Harlegwen PFP Avatar
GameUIProfileAvatar40Description,Avatar winner by Qqertynn
GameUIProfileAvatar41Name,Custom Avatar - Flash Bomb Ninja
GameUIProfileAvatar41ShortName,Flash Bomb Avatar
GameUIProfileAvatar41Description,Avatar winner by _Concilliabule_
GameUIProfileAvatar42Name,Custom Avatar - Corporate Patch
GameUIProfileAvatar42ShortName,Corporate Patch
GameUIProfileAvatar42Description,Patch has been quietly climbing the corporate ladder of Monkeydom
GameUIProfileAvatar43Name,Custom Avatar - Fireworks Bomb Shooter
GameUIProfileAvatar43ShortName,Fireworks Bomb Shooter
GameUIProfileAvatar43Description,What better way to fire off those rockets? Limited Time Collector's Item!
GameUIPowerSkinMonkeyBoostFireworksName,Custom Power - Fireworks Monkey Boost
GameUIPowerSkinMonkeyBoostFireworksShortName,Fireworks Monkey Boost
GameUIPowerSkinMonkeyBoostFireworksDescription,Boost your Monkeys and inspire them to greater deeds with this huge fireworks display. Limited Time Collector's Item!
GameUIMusicTrackMusicTropicalOctopusMixName,Jukebox: Tropical Carnival - Octopus Mix
GameUIMusicTrackMusicTropicalOctopusMixShortName,Tropical Carnival Octopus
GameUIMusicTrackMusicTropicalOctopusMixDescription,Layer on some electronic beats and this carnival track transforms into a real party favorite. Turn it up! 
PlaySocial,Play Social
ContentBrowser,Content Browser
CoopChallenge,Co-op Challenge
SocialEditChallenge,Edit Challenge
SocialEditOdyssey,Edit Odyssey
SocialViewBrowser,View Browser
MonkeyTeamWins,Monkey Team Wins
NewerSaveFound,Newer save data found! You've played on a newer version of the game on another device. Update now to continue playing on this device. No update available? Visit https://ninja.kiwi/btd6_outofdate for more help.
RacePasses,{0} Race Passes
FreeEntries,{0} Free Entries
FreeEntry,1 Free Entry
PrivateCoopLobby,Private Co-op Lobby
PublicCoopLobby,Co-op Lobby [{0}]
MyOdysseys,My Odysseys
OdysseySearch,Search/Odyssey Code...
Psychic Blast Ability,Psychic Blast
Psychic Blast Ability Description,Psi unleashes a wave of power that stuns nearby Bloons for a long time.
Psionic Scream Ability,Psionic Scream
Psionic Scream Ability Description,Psi unleashes a silent scream that throws the Bloons into utter chaos.
EditorMode,Editor Mode
ConfirmMaps,Maps to Confirm: {0}
ResetOdysseyProgress,This will invalidate your Odyssey progress. Are you sure?
OdysseyName,Odyssey Name
OdysseyEditor,Odyssey Editor
MaxPowers,Max Powers:
MaxMonkeySlots,Max Monkey Slots:
MaxPowerSlots,Max Power Slots:
MapNumber,Map {0}
ExtremeMode,Extreme Mode:
Edit,Edit
OdysseyInviteReceivedDescription,You've been invited to try Odyssey code: {0}
SharingOdyssey,Can you beat this Bloons TD 6 Odyssey?
EditorPowersIncluded,Powers Included
EditorPowersExcluded,Power Excluded
OdysseyDescription,Description:
SelectDefaultCrew,Select Default Crew
Completed,Completed
BossStart,Start Boss Event
BloonariusPrime,Bloonarius Prime
OdysseyLockedSubmitButtonDescription,You have already submitted this Odyssey
OdysseyLockedShareButtonDescription,To share your Odyssey you must prove it is possible by reaching the victory screen in test mode!
OdysseyShareAgainExplanation,Share again when the timer counts down. You must beat the Odyssey in order to share it.
ProfileAvatars,Avatars
ProfileBanners,Banners
BossNormal,Normal
BossElite,Elite
BloonariusTagLine,From the Swampy Depths
BloonariusTagLine2,The Inflator Awakens!
Bloonarius,Bloonarius
TierX,Tier {0}
HeroesGwendolinPlacementFireballName,Gwendolin Fireball Place & Upgrade
HeroesGwendolinPlacementFireballShortName,Gwen Fireball
HeroesGwendolinPlacementFireballDescription,Make sure Gwen's arrival and upgrades are suitably fiery with this awesome fireball effect! Original Gwendolin only
TowerPropMonkeyVillageGermanyFlagName,Monkey Village Germany Flag
TowerPropMonkeyVillageGermanyFlagShortName,Village Germany Flag
TowerPropMonkeyVillageGermanyFlagDescription,Everyone knows that Germany Monkey Village technology is ausgezeichnet! Shows for all upgrades
TowerPropMonkeyVillageUKFlagName,Monkey Village UK Flag
TowerPropMonkeyVillageUKFlagShortName,Village UK Flag
TowerPropMonkeyVillageUKFlagDescription,This Monkey Village is proudly part of the Commonwealth. UK pride shows for all upgrades
BloonsDDTSkinTronName,Neon DDT
BloonsDDTSkinTronShortName,Neon DDT
BloonsDDTSkinTronDescription,"Sleek and deadly, you'd swear this DDT is from the future. Maybe it is."
